Dates,Open,Close
26/06/2018 15:45,184,184.45
26/06/2018 15:50,184.457,184.41
26/06/2018 15:55,184.415,184.39
26/06/2018 16:00,184.41,184.64
26/06/2018 16:05,184.63,184.7
26/06/2018 16:10,184.7,184.725
26/06/2018 16:15,184.72,184.74
26/06/2018 16:20,184.76,184.512
26/06/2018 16:25,184.53,184.28
26/06/2018 16:30,184.26,184.63
26/06/2018 16:35,184.62,184.26
26/06/2018 16:40,184.26,184.59
26/06/2018 16:45,184.59,184.44
26/06/2018 16:50,184.44,184.872
26/06/2018 16:55,184.879,184.79
26/06/2018 17:00,184.78,184.74
26/06/2018 17:05,184.74,184.75
26/06/2018 17:10,184.76,184.99
26/06/2018 17:15,185,184.955
26/06/2018 17:20,184.95,184.95
26/06/2018 17:25,184.95,184.89
26/06/2018 17:30,184.885,184.72
26/06/2018 17:35,184.73,184.8
26/06/2018 17:40,184.8,184.74
26/06/2018 17:45,184.73,184.81
26/06/2018 17:50,184.82,184.73
26/06/2018 17:55,184.74,184.808
26/06/2018 18:00,184.81,184.98
26/06/2018 18:05,184.99,185.16
26/06/2018 18:10,185.155,185.18
26/06/2018 18:15,185.18,185.09
26/06/2018 18:20,185.09,185.04
26/06/2018 18:25,185.03,185.08
26/06/2018 18:30,185.08,185.02
26/06/2018 18:35,185.03,185.14
26/06/2018 18:40,185.146,185.05
26/06/2018 18:45,185.06,185.21
26/06/2018 18:50,185.23,185.403
26/06/2018 18:55,185.415,185.42
26/06/2018 19:00,185.42,185.389
26/06/2018 19:05,185.4,185.5
26/06/2018 19:10,185.5,185.63
26/06/2018 19:15,185.635,185.813
26/06/2018 19:20,185.81,185.83
26/06/2018 19:25,185.82,185.935
26/06/2018 19:30,185.93,185.96
26/06/2018 19:35,185.96,186.325
26/06/2018 19:40,186.34,186.2
26/06/2018 19:45,186.204,186.43
26/06/2018 19:50,186.44,186.42
26/06/2018 19:55,186.42,186.435
26/06/2018 20:00,186.44,186.27
26/06/2018 20:05,186.275,185.99
26/06/2018 20:10,185.98,185.85
26/06/2018 20:15,185.84,185.79
26/06/2018 20:20,185.78,185.77
26/06/2018 20:25,185.77,185.55
26/06/2018 20:30,185.55,185.71
26/06/2018 20:35,185.707,185.87
26/06/2018 20:40,185.87,185.93
26/06/2018 20:45,185.925,185.73
26/06/2018 20:50,185.74,185.645
26/06/2018 20:55,185.64,185.36
26/06/2018 21:00,185.35,185.3
26/06/2018 21:05,185.31,185.19
26/06/2018 21:10,185.195,185.195
26/06/2018 21:15,185.2,184.99
26/06/2018 21:20,184.99,184.96
26/06/2018 21:25,184.96,184.91
26/06/2018 21:30,184.91,185.3
26/06/2018 21:35,185.306,185.18
26/06/2018 21:40,185.19,185.1
26/06/2018 21:45,185.09,184.44
26/06/2018 21:50,184.43,184.39
26/06/2018 21:55,184.39,184.44
26/06/2018 22:25,184.44,184.43
27/06/2018 15:30,185.228,185.85
27/06/2018 15:35,185.81,185.84
27/06/2018 15:40,185.82,185.96
27/06/2018 15:45,185.97,186.13
27/06/2018 15:50,186.13,186.4
27/06/2018 15:55,186.41,186.34
27/06/2018 16:00,186.35,186.17
27/06/2018 16:05,186.184,186.206
27/06/2018 16:10,186.2,186.62
27/06/2018 16:15,186.62,186.67
27/06/2018 16:20,186.69,186.64
27/06/2018 16:25,186.64,186.69
27/06/2018 16:30,186.68,186.66
27/06/2018 16:35,186.67,187.2
27/06/2018 16:40,187.21,187.02
27/06/2018 16:45,187.01,187.05
27/06/2018 16:50,187.05,186.878
27/06/2018 16:55,186.895,186.68
27/06/2018 17:00,186.68,186.59
27/06/2018 17:05,186.58,186.55
27/06/2018 17:10,186.55,186.61
27/06/2018 17:15,186.651,186.985
27/06/2018 17:20,186.98,186.66
27/06/2018 17:25,186.64,186.54
27/06/2018 17:30,186.53,186.77
27/06/2018 17:35,186.776,186.85
27/06/2018 17:40,186.85,186.77
27/06/2018 17:45,186.75,186.825
27/06/2018 17:50,186.824,186.74
27/06/2018 17:55,186.75,186.79
27/06/2018 18:00,186.76,186.81
27/06/2018 18:05,186.81,186.72
27/06/2018 18:10,186.73,186.691
27/06/2018 18:15,186.7,186.79
27/06/2018 18:20,186.8,186.47
27/06/2018 18:25,186.48,186.29
27/06/2018 18:30,186.3,186.15
27/06/2018 18:35,186.16,186.01
27/06/2018 18:40,186,185.71
27/06/2018 18:45,185.71,185.78
27/06/2018 18:50,185.765,185.56
27/06/2018 18:55,185.564,185.275
27/06/2018 19:00,185.27,185.42
27/06/2018 19:05,185.425,185.07
27/06/2018 19:10,185.09,184.87
27/06/2018 19:15,184.87,184.36
27/06/2018 19:20,184.39,184.84
27/06/2018 19:25,184.86,185.02
27/06/2018 19:30,185,185.18
27/06/2018 19:35,185.18,185.1
27/06/2018 19:40,185.115,185.277
27/06/2018 19:45,185.27,184.69
27/06/2018 19:50,184.721,184.85
27/06/2018 19:55,184.84,184.992
27/06/2018 20:00,185,185.1
27/06/2018 20:05,185.09,184.7
27/06/2018 20:10,184.7,184.96
27/06/2018 20:15,184.96,185.08
27/06/2018 20:20,185.08,185.1
27/06/2018 20:25,185.1,184.93
27/06/2018 20:30,184.91,185.12
27/06/2018 20:35,185.1,185.48
27/06/2018 20:40,185.475,185.34
27/06/2018 20:45,185.335,185.21
27/06/2018 20:50,185.21,184.75
27/06/2018 20:55,184.74,184.9
27/06/2018 21:00,184.9,184.99
27/06/2018 21:05,184.99,184.81
27/06/2018 21:10,184.8,184.76
27/06/2018 21:15,184.76,185.01
27/06/2018 21:20,184.99,185.15
27/06/2018 21:25,185.158,185.29
27/06/2018 21:30,185.3,185.15
27/06/2018 21:35,185.13,185.18
27/06/2018 21:40,185.17,185.12
27/06/2018 21:45,185.11,184.58
27/06/2018 21:50,184.59,184.53
27/06/2018 21:55,184.53,184.16
27/06/2018 22:25,184.165,184.16
28/06/2018 15:30,184.1,184.77
28/06/2018 15:35,184.77,184.81
28/06/2018 15:40,184.8,184.766
28/06/2018 15:45,184.77,184.39
28/06/2018 15:50,184.39,184.92
28/06/2018 15:55,184.9,185.028
28/06/2018 16:00,185.03,184.67
28/06/2018 16:05,184.67,184.93
28/06/2018 16:10,184.91,184.886
28/06/2018 16:15,184.89,184.78
28/06/2018 16:20,184.77,185.03
28/06/2018 16:25,185.01,184.809
28/06/2018 16:30,184.8,184.66
28/06/2018 16:35,184.66,184.95
28/06/2018 16:40,184.94,185.17
28/06/2018 16:45,185.17,185.03
28/06/2018 16:50,185.01,185.39
28/06/2018 16:55,185.39,185.47
28/06/2018 17:00,185.47,185.08
28/06/2018 17:05,185.07,185.15
28/06/2018 17:10,185.13,184.87
28/06/2018 17:15,184.87,184.98
28/06/2018 17:20,184.97,185.08
28/06/2018 17:25,185.085,185.26
28/06/2018 17:30,185.26,185.23
28/06/2018 17:35,185.26,185.3
28/06/2018 17:40,185.31,185.19
28/06/2018 17:45,185.19,184.93
28/06/2018 17:50,184.94,185.04
28/06/2018 17:55,185.04,185.18
28/06/2018 18:00,185.19,185.031
28/06/2018 18:05,185.03,184.816
28/06/2018 18:10,184.82,184.94
28/06/2018 18:15,184.94,184.96
28/06/2018 18:20,184.97,184.77
28/06/2018 18:25,184.77,184.65
28/06/2018 18:30,184.651,184.79
28/06/2018 18:35,184.79,184.94
28/06/2018 18:40,184.93,184.98
28/06/2018 18:45,184.98,185.05
28/06/2018 18:50,185.06,185.18
28/06/2018 18:55,185.189,185.07
28/06/2018 19:00,185.08,185.01
28/06/2018 19:05,185.02,185.09
28/06/2018 19:10,185.08,185.01
28/06/2018 19:15,185.01,185.08
28/06/2018 19:20,185.095,185.166
28/06/2018 19:25,185.165,185.18
28/06/2018 19:30,185.18,185.07
28/06/2018 19:35,185.08,184.94
28/06/2018 19:40,184.95,184.97
28/06/2018 19:45,184.98,184.99
28/06/2018 19:50,185,185.139
28/06/2018 19:55,185.12,185.07
28/06/2018 20:00,185.075,185.21
28/06/2018 20:05,185.21,185.11
28/06/2018 20:10,185.11,185
28/06/2018 20:15,185.01,185.16
28/06/2018 20:20,185.17,185.35
28/06/2018 20:25,185.355,185.49
28/06/2018 20:30,185.48,185.454
28/06/2018 20:35,185.47,185.47
28/06/2018 20:40,185.48,185.38
28/06/2018 20:45,185.37,185.63
28/06/2018 20:50,185.631,185.838
28/06/2018 20:55,185.85,185.96
28/06/2018 21:00,185.96,185.82
28/06/2018 21:05,185.815,185.94
28/06/2018 21:10,185.96,186.11
28/06/2018 21:15,186.12,186.17
28/06/2018 21:20,186.169,186.01
28/06/2018 21:25,186.023,186.01
28/06/2018 21:30,186.015,185.81
28/06/2018 21:35,185.8,185.75
28/06/2018 21:40,185.75,185.64
28/06/2018 21:45,185.64,185.48
28/06/2018 21:50,185.47,185.49
28/06/2018 21:55,185.48,185.51
28/06/2018 22:00,185.5,185.5
28/06/2018 22:10,185.5,185.5
28/06/2018 22:25,185.51,185.5
29/06/2018 15:30,186.29,186.745
29/06/2018 15:35,186.743,186.81
29/06/2018 15:40,186.81,186.83
29/06/2018 15:45,186.84,186.46
29/06/2018 15:50,186.48,186.445
29/06/2018 15:55,186.439,186.515
29/06/2018 16:00,186.51,186.58
29/06/2018 16:05,186.59,186.39
29/06/2018 16:10,186.4,186.19
29/06/2018 16:15,186.2,186.24
29/06/2018 16:20,186.24,186.43
29/06/2018 16:25,186.42,186.223
29/06/2018 16:30,186.23,186.36
29/06/2018 16:35,186.36,186.26
29/06/2018 16:40,186.26,186.17
29/06/2018 16:45,186.18,186.215
29/06/2018 16:50,186.21,186.24
29/06/2018 16:55,186.225,186.22
29/06/2018 17:00,186.21,186.35
29/06/2018 17:05,186.35,186.43
29/06/2018 17:10,186.42,186.375
29/06/2018 17:15,186.36,186.35
29/06/2018 17:20,186.355,186.38
29/06/2018 17:25,186.37,186.297
29/06/2018 17:30,186.28,186.227
29/06/2018 17:35,186.23,186.23
29/06/2018 17:40,186.23,186.35
29/06/2018 17:45,186.35,186.36
29/06/2018 17:50,186.36,186.12
29/06/2018 17:55,186.14,186.12
29/06/2018 18:00,186.13,186.2
29/06/2018 18:05,186.2,186.46
29/06/2018 18:10,186.45,186.4
29/06/2018 18:15,186.39,186.49
29/06/2018 18:20,186.485,186.49
29/06/2018 18:25,186.49,186.44
29/06/2018 18:30,186.45,186.27
29/06/2018 18:35,186.26,186.32
29/06/2018 18:40,186.32,186.385
29/06/2018 18:45,186.39,186.2
29/06/2018 18:50,186.2,186.12
29/06/2018 18:55,186.115,186.137
29/06/2018 19:00,186.14,186.088
29/06/2018 19:05,186.098,186.19
29/06/2018 19:10,186.195,186.25
29/06/2018 19:15,186.26,186.28
29/06/2018 19:20,186.27,186.22
29/06/2018 19:25,186.22,186.18
29/06/2018 19:30,186.17,186.11
29/06/2018 19:35,186.13,186.183
29/06/2018 19:40,186.19,186.275
29/06/2018 19:45,186.28,186.2
29/06/2018 19:50,186.2,186.38
29/06/2018 19:55,186.374,186.315
29/06/2018 20:00,186.31,186.33
29/06/2018 20:05,186.332,186.27
29/06/2018 20:10,186.282,186.23
29/06/2018 20:15,186.23,186.15
29/06/2018 20:20,186.147,186.29
29/06/2018 20:25,186.3,186.378
29/06/2018 20:30,186.36,186.26
29/06/2018 20:35,186.29,186.27
29/06/2018 20:40,186.28,186.24
29/06/2018 20:45,186.24,186.315
29/06/2018 20:50,186.31,186.34
29/06/2018 20:55,186.33,186.4
29/06/2018 21:00,186.41,186.39
29/06/2018 21:05,186.39,186.38
29/06/2018 21:10,186.39,186.24
29/06/2018 21:15,186.245,186.28
29/06/2018 21:20,186.28,186.261
29/06/2018 21:25,186.26,186.2
29/06/2018 21:30,186.18,186.128
29/06/2018 21:35,186.12,185.96
29/06/2018 21:40,185.955,186.18
29/06/2018 21:45,186.17,185.54
29/06/2018 21:50,185.54,185.71
29/06/2018 21:55,185.72,185.11
29/06/2018 22:00,185.11,185.11
29/06/2018 22:10,185.11,185.11
29/06/2018 22:25,182.91,185.11
02/07/2018 15:30,183.82,184.31
02/07/2018 15:35,184.3,184.99
02/07/2018 15:40,184.99,185.1
02/07/2018 15:45,185.09,186.22
02/07/2018 15:50,186.21,186.08
02/07/2018 15:55,186.08,186.08
02/07/2018 16:00,186.12,186.06
02/07/2018 16:05,186.08,186.146
02/07/2018 16:10,186.16,185.72
02/07/2018 16:15,185.72,186.11
02/07/2018 16:20,186.09,186.03
02/07/2018 16:25,186.03,186.35
02/07/2018 16:30,186.36,186.475
02/07/2018 16:35,186.48,186.375
02/07/2018 16:40,186.37,186.63
02/07/2018 16:45,186.63,186.485
02/07/2018 16:50,186.49,186.435
02/07/2018 16:55,186.435,186.57
02/07/2018 17:00,186.57,186.685
02/07/2018 17:05,186.68,186.6
02/07/2018 17:10,186.625,186.38
02/07/2018 17:15,186.38,186.35
02/07/2018 17:20,186.34,186.41
02/07/2018 17:25,186.41,186.28
02/07/2018 17:30,186.29,186.07
02/07/2018 17:35,186.07,185.97
02/07/2018 17:40,185.97,185.91
02/07/2018 17:45,185.92,185.765
02/07/2018 17:50,185.77,185.91
02/07/2018 17:55,185.915,185.98
02/07/2018 18:00,185.99,185.8
02/07/2018 18:05,185.8,185.84
02/07/2018 18:10,185.84,185.735
02/07/2018 18:15,185.73,185.72
02/07/2018 18:20,185.72,185.88
02/07/2018 18:25,185.875,185.94
02/07/2018 18:30,185.93,185.9
02/07/2018 18:35,185.88,185.71
02/07/2018 18:40,185.71,185.69
02/07/2018 18:45,185.7,185.892
02/07/2018 18:50,185.89,185.89
02/07/2018 18:55,185.89,185.81
02/07/2018 19:00,185.806,185.76
02/07/2018 19:05,185.76,185.68
02/07/2018 19:10,185.68,185.43
02/07/2018 19:15,185.42,185.39
02/07/2018 19:20,185.4,185.45
02/07/2018 19:25,185.45,185.41
02/07/2018 19:30,185.415,185.48
02/07/2018 19:35,185.48,185.69
02/07/2018 19:40,185.68,185.83
02/07/2018 19:45,185.831,186.24
02/07/2018 19:50,186.24,186.405
02/07/2018 19:55,186.41,186.45
02/07/2018 20:00,186.46,186.71
02/07/2018 20:05,186.71,186.69
02/07/2018 20:10,186.7,186.69
02/07/2018 20:15,186.71,186.85
02/07/2018 20:20,186.85,186.89
02/07/2018 20:25,186.9,186.87
02/07/2018 20:30,186.87,186.885
02/07/2018 20:35,186.89,186.835
02/07/2018 20:40,186.84,186.85
02/07/2018 20:45,186.85,186.685
02/07/2018 20:50,186.7,186.543
02/07/2018 20:55,186.54,186.4
02/07/2018 21:00,186.41,186.37
02/07/2018 21:05,186.371,186.45
02/07/2018 21:10,186.46,186.51
02/07/2018 21:15,186.52,186.56
02/07/2018 21:20,186.56,186.75
02/07/2018 21:25,186.76,186.88
02/07/2018 21:30,186.885,186.795
02/07/2018 21:35,186.79,187.02
02/07/2018 21:40,187.01,187.01
02/07/2018 21:45,187.03,187.18
02/07/2018 21:50,187.19,187.05
02/07/2018 21:55,187.055,187.18
02/07/2018 22:25,187.15,187.18
03/07/2018 15:30,187.79,187.25
03/07/2018 15:35,187.26,186.64
03/07/2018 15:40,186.64,186.55
03/07/2018 15:45,186.558,186.73
03/07/2018 15:50,186.738,186.61
03/07/2018 15:55,186.62,186.68
03/07/2018 16:00,186.69,186.73
03/07/2018 16:05,186.72,186.6
03/07/2018 16:10,186.62,186.69
03/07/2018 16:15,186.7,187
03/07/2018 16:20,187.01,187.18
03/07/2018 16:25,187.18,187
03/07/2018 16:30,187.015,187.24
03/07/2018 16:35,187.24,187.34
03/07/2018 16:40,187.339,187.24
03/07/2018 16:45,187.24,186.865
03/07/2018 16:50,186.89,186.906
03/07/2018 16:55,186.9,186.97
03/07/2018 17:00,186.99,186.93
03/07/2018 17:05,186.936,186.648
03/07/2018 17:10,186.65,186.649
03/07/2018 17:15,186.64,186.7
03/07/2018 17:20,186.7,186.545
03/07/2018 17:25,186.54,186.72
03/07/2018 17:30,186.711,186.67
03/07/2018 17:35,186.68,186.62
03/07/2018 17:40,186.62,186.57
03/07/2018 17:45,186.56,186.57
03/07/2018 17:50,186.58,186.395
03/07/2018 17:55,186.39,186.443
03/07/2018 18:00,186.45,186.42
03/07/2018 18:05,186.43,186.28
03/07/2018 18:10,186.31,185.76
03/07/2018 18:15,185.76,185.736
03/07/2018 18:20,185.73,185.58
03/07/2018 18:25,185.57,185.22
03/07/2018 18:30,185.215,185.15
03/07/2018 18:35,185.13,185.06
03/07/2018 18:40,185.06,185.06
03/07/2018 18:45,185.06,184.54
03/07/2018 18:50,184.56,184.102
03/07/2018 18:55,184.11,183.64
03/07/2018 19:25,183.64,183.92
03/07/2018 20:15,183.64,183.92
05/07/2018 15:30,185.26,186.035
05/07/2018 15:35,186.03,186.35
05/07/2018 15:40,186.334,186.28
05/07/2018 15:45,186.3,186.125
05/07/2018 15:50,186.15,185.96
05/07/2018 15:55,185.96,185.64
05/07/2018 16:00,185.67,185.38
05/07/2018 16:05,185.37,185.52
05/07/2018 16:10,185.51,185.25
05/07/2018 16:15,185.27,185.1
05/07/2018 16:20,185.08,184.975
05/07/2018 16:25,184.97,184.93
05/07/2018 16:30,184.93,184.88
05/07/2018 16:35,184.9,184.87
05/07/2018 16:40,184.87,185.04
05/07/2018 16:45,185.06,185.2
05/07/2018 16:50,185.191,184.445
05/07/2018 16:55,184.44,184.49
05/07/2018 17:00,184.49,184.54
05/07/2018 17:05,184.55,184.67
05/07/2018 17:10,184.67,184.919
05/07/2018 17:15,184.93,185.23
05/07/2018 17:20,185.22,185.19
05/07/2018 17:25,185.195,185.32
05/07/2018 17:30,185.33,185.485
05/07/2018 17:35,185.49,185.41
05/07/2018 17:40,185.405,185.425
05/07/2018 17:45,185.42,185.49
05/07/2018 17:50,185.49,185.64
05/07/2018 17:55,185.65,185.45
05/07/2018 18:00,185.45,185.65
05/07/2018 18:05,185.67,185.83
05/07/2018 18:10,185.84,185.9
05/07/2018 18:15,185.9,185.92
05/07/2018 18:20,185.92,185.965
05/07/2018 18:25,185.97,185.99
05/07/2018 18:30,186,185.88
05/07/2018 18:35,185.88,185.87
05/07/2018 18:40,185.88,185.91
05/07/2018 18:45,185.92,185.77
05/07/2018 18:50,185.76,185.74
05/07/2018 18:55,185.75,185.815
05/07/2018 19:00,185.82,185.91
05/07/2018 19:05,185.91,185.73
05/07/2018 19:10,185.73,185.77
05/07/2018 19:15,185.79,185.81
05/07/2018 19:20,185.815,185.72
05/07/2018 19:25,185.73,185.71
05/07/2018 19:30,185.715,185.61
05/07/2018 19:35,185.615,185.56
05/07/2018 19:40,185.55,185.55
05/07/2018 19:45,185.55,185.575
05/07/2018 19:50,185.57,185.45
